Ground Speed,Steering Angle,Throttle Pos,Brake Pos,CG Accel Lateral,CG Accel Longitudinal,total_g,throttle_jerk,brake_jerk,steer_speed,avg_slip_rear,avg_slip_front,target_score
156.65,57.0,0.0,4.76,0.911,-0.143,0.9221550845709197,0.0,210.29999999994655,120.99999999998812,7.73,3.21,29.905421805421806
156.18,49.3,0.0,21.03,0.915,-0.315,0.9677034669773588,0.0,561.7999999998722,96.99999999997794,7.345000000000001,3.44,29.738908238908238
154.7,47.3,0.0,60.94,0.734,-0.792,1.0798240597430677,0.0,492.79999999985444,39.00000000004712,6.73,3.25,29.57239467239467
153.18,53.2,0.0,70.31,0.461,-0.764,0.8923099237372629,0.0,152.3000000000286,229.9999999999494,6.385,2.7199999999999998,29.4058811058811
150.9,70.3,0.0,76.17,0.599,-1.123,1.2727647072416801,0.0,58.59999999997001,219.99999999994316,5.645,1.225,29.23936753936753
149.51,75.2,0.0,76.17,0.327,-1.107,1.1542867927859177,0.0,0.0,35.00000000003786,5.22,0.48,29.072853972853963
146.79,73.8,0.0,76.17,0.224,-1.157,1.1784841959059102,0.0,0.0,76.99999999998249,4.16,0.335,28.90634040634039
145.26,67.5,0.0,76.17,0.181,-1.205,1.2185179522682463,0.0,19.500000000012278,324.00000000013097,3.4850000000000003,0.375,28.739826839826822
142.71,41.4,0.0,78.12,0.17,-1.193,1.2050514511837245,0.0,124.99999999995828,494.00000000004394,2.235,0.29000000000000004,28.573313273313254
141.07,18.1,0.0,88.67,0.19,-1.173,1.1882882646900121,0.0,218.80000000001678,571.0000000000921,1.37,0.905,29.134011934012108
138.75,-15.7,0.0,100.0,0.256,-1.109,1.138163872208216,0.0,113.30000000007078,438.0000000001602,0.31,2.1750000000000003,30.259748059748244
137.21,-25.7,0.0,100.0,0.212,-1.127,1.1467663231888179,0.0,0.0,113.99999999997408,0.525,2.4749999999999996,31.38548418548438
134.78,-27.1,0.0,100.0,0.098,-1.163,1.1671216731772227,0.0,0.0,57.00000000005156,1.28,1.625,32.51122031122051
132.38,-20.0,0.0,100.0,-0.038,-1.201,1.2016010153124872,0.0,0.0,133.00000000001268,1.635,0.515,33.63695643695665
130.59,-13.8,0.0,100.0,-0.127,-1.215,1.221619417003512,0.0,0.0,155.00000000002643,1.78,0.29,34.762692562692784
128.32,-4.5,0.0,100.0,-0.212,-1.189,1.2077520440885208,0.0,0.0,161.00000000002336,1.8199999999999998,1.0350000000000001,35.88842868842892
126.68,2.3,0.0,100.0,-0.28,-1.153,1.1865112725971043,0.0,0.0,137.99999999996862,1.795,1.5550000000000002,37.014164814165056
124.29,9.3,0.0,100.0,-0.322,-1.114,1.159603380471099,0.0,0.0,59.99999999995795,1.765,2.1500000000000004,38.139900939901196
122.74,8.3,0.0,100.0,-0.336,-1.089,1.1396565272045784,0.0,0.0,130.99999999994435,1.7349999999999999,2.06,39.26563706563733
120.56,-3.8,0.0,100.0,-0.256,-1.192,1.2191800523302536,0.0,0.0,290.00000000004377,1.73,1.3,40.623767823768176
118.04,-20.7,0.0,100.0,-0.16,-1.177,1.1878253238586893,0.0,0.0,209.0000000000852,1.7149999999999999,0.31500000000000006,42.21244881244911
116.51,-24.7,0.0,100.0,-0.092,-1.185,1.1885659426384385,479.99999999989086,0.0,114.99999999997385,1.66,0.28,43.801129801130045
114.01,-32.2,48.0,100.0,-0.027,-1.183,1.1833080748477973,5.456968210638189e-10,0.0,86.99999999996913,1.475,0.61,45.38981078981098
112.28,-33.4,0.0,100.0,0.001,-1.105,1.105000452488595,480.00000000030013,0.0,27.99999999997209,1.27,0.765,46.978491778491914
109.85,-29.4,0.0,100.0,0.012,-1.189,1.18906055354637,0.0,164.10000000010257,98.00000000001577,0.8899999999999999,0.685,48.56717276717285
108.36,-23.6,0.0,83.59,0.016,-1.145,1.1451117849363006,0.0,650.8999999998537,206.99999999996004,0.64,0.5549999999999999,50.155853755853784
106.34,-8.7,0.0,34.91,-0.03,-0.738,0.7386095044067603,0.0,800.1999999998181,341.99999999992224,0.31,0.28,51.74453474453472
105.5,10.6,0.0,3.57,-0.151,-0.208,0.25703112651972715,0.0,349.09999999986195,260.9999999999437,0.3,0.8,53.33321573321565
105.33,17.4,0.0,0.0,-0.175,-0.085,0.19455076458343717,0.0,35.70000000002232,87.0000000000328,0.28,1.05,54.92189672189659
105.16,19.3,0.0,0.0,-0.159,-0.082,0.17889941307897017,0.0,0.0,10.000000000027882,0.22499999999999998,0.945,55.79128652469162
105.05,16.4,0.0,0.0,-0.171,-0.079,0.18836666371733615,0.0,0.0,87.99999999998795,0.185,0.8,55.74979064964883
104.89,10.5,0.0,0.0,-0.171,-0.075,0.18672439583514522,0.0,0.0,145.9999999999668,0.44499999999999995,0.46499999999999997,55.70829477460604
104.73,1.8,0.0,0.0,-0.149,-0.075,0.1668112706024386,0.0,0.0,130.999999999983,0.665,0.17,55.66679889956325
104.63,-2.6,0.0,0.0,-0.127,-0.075,0.14749237268414933,210.29999999989244,0.0,58.00000000002035,0.72,0.15,55.625303024520456
104.51,-4.0,21.03,0.0,-0.124,-0.076,0.14543727170158274,812.500000000269,0.0,9.999999999990337,0.7,0.16,55.583807149477664
104.54,-3.6,81.25,0.0,-0.119,0.087,0.14741099009232655,789.7000000002806,0.0,22.99999999999278,0.5650000000000001,0.165,55.54231127443487
104.84,-1.7,100.0,0.0,-0.106,0.24,0.26236615635405414,187.49999999995737,0.0,27.999999999993634,0.43000000000000005,0.255,55.50081539939209
105.13,-0.8,100.0,0.0,-0.107,0.213,0.23836526592605728,0.0,0.0,8.999999999995396,0.33,0.245,55.4593195243493
105.62,-0.8,100.0,0.0,-0.055,0.265,0.2706473720544872,0.0,0.0,2.9999999999984652,0.225,0.165,55.417823649306506
106.0,-1.1,100.0,0.0,-0.055,0.272,0.2775049549107187,0.0,0.0,10.000000000002842,0.185,0.12,55.58549302401148
106.6,-1.8,100.0,0.0,-0.023,0.293,0.29390134399148293,0.0,0.0,15.99999999999977,0.12,0.065,56.093740370818814
107.05,-2.7,100.0,0.0,-0.002,0.309,0.30900647242412255,0.0,0.0,16.999999999996135,0.095,0.05,56.60198771762616
107.72,-3.5,100.0,0.0,0.024,0.33,0.3308715762950937,0.0,0.0,7.999999999995907,0.07500000000000001,0.125,57.110235064433496
108.22,-3.5,100.0,0.0,0.037,0.343,0.34498985492330064,0.0,0.0,0.0,0.06999999999999999,0.14500000000000002,57.618482411240834
108.7,-3.5,100.0,0.0,0.049,0.353,0.35638462368626395,0.0,0.0,0.0,0.1,0.16999999999999998,58.12672975804818
109.51,-3.5,100.0,0.0,0.069,0.369,0.3753957911325059,0.0,0.0,2.9999999999984652,0.165,0.21000000000000002,58.634977104855516
110.02,-3.2,100.0,0.0,0.077,0.379,0.38674280859506616,93.79999999997858,0.0,19.999999999995453,0.2,0.225,59.14322445166285
110.84,-1.5,90.62,0.0,0.072,0.388,0.3946238715536606,382.80000000013274,0.0,52.00000000001319,0.25,0.16,59.6514717984702
111.29,2.0,61.72,0.0,0.048,0.239,0.24377243486497813,652.2999999999948,0.0,68.000000000005,0.27,0.015,60.159719145277535
111.67,5.3,25.39,0.0,0.013,0.092,0.09291393867445293,490.19999999989346,0.0,41.999999999988745,0.245,0.135,60.3411169190422
111.7,6.2,12.7,0.0,-0.011,0.001,0.01104536101718726,253.9000000000144,0.0,26.99999999999642,0.185,0.185,59.82706840499368
111.6,8.0,0.0,0.0,-0.052,-0.081,0.0962548700066651,126.99999999997112,0.0,24.999999999994316,0.085,0.275,59.313019890945164
111.48,8.7,0.0,0.0,-0.09,-0.082,0.1217538500417954,0.0,0.0,14.000000000000796,0.1,0.355,58.79897137689664
111.3,9.4,0.0,0.0,-0.141,-0.085,0.16463899902513984,0.0,0.0,8.00000000000388,0.245,0.44999999999999996,58.28492286284812
111.18,9.5,0.0,0.0,-0.172,-0.086,0.19230184606498188,0.0,0.0,3.0000000000007248,0.37,0.51,57.7708743487996
111.01,9.7,0.0,0.0,-0.222,-0.087,0.2384386713601634,0.0,0.0,10.999999999996646,0.55,0.615,57.25682583475108
110.88,10.6,0.0,0.0,-0.261,-0.088,0.2754360179787676,0.0,0.0,37.99999999999136,0.675,0.73,56.74277732070256
110.69,13.5,0.0,0.0,-0.325,-0.088,0.3367031333385539,0.0,0.0,50.99999999999892,0.835,0.975,56.22872880665404
110.56,15.7,0.0,0.0,-0.365,-0.089,0.375694024440102,0.0,0.0,44.0000000000025,0.9450000000000001,1.1300000000000001,55.71468029260552
110.37,17.9,0.0,0.0,-0.425,-0.092,0.4348436500628703,0.0,0.0,33.99999999999628,1.125,1.38,55.08025427490705
110.22,19.1,0.0,0.0,-0.464,-0.094,0.4734258125620106,0.0,0.0,20.00000000000344,1.2799999999999998,1.525,54.10136340061064
109.99,19.9,0.0,0.0,-0.343,-0.07,0.3500699930013997,0.0,0.0,18.99999999999568,1.5299999999999998,1.7,53.122472526314226
109.85,21.0,0.0,0.0,-0.558,-0.099,0.566714213691522,0.0,0.0,29.000000000005627,1.715,1.895,52.143581652017815
109.63,22.8,0.0,0.0,-0.466,-0.091,0.47480206402247244,0.0,0.0,26.000000000007162,1.885,2.1,51.164690777721404
109.47,23.6,0.0,0.0,-0.627,-0.104,0.6355666762818831,0.0,0.0,13.999999999999659,2.1449999999999996,2.2649999999999997,50.18579990342499
109.22,24.2,0.0,0.0,-0.669,-0.1,0.6764325539179794,0.0,0.0,5.000000000004235,2.4299999999999997,2.5149999999999997,49.20690902912858
109.04,24.1,0.0,0.0,-0.698,-0.102,0.705413353998916,0.0,0.0,9.999999999997726,2.635,2.6449999999999996,48.22801815483217
108.78,23.2,0.0,0.0,-0.711,-0.101,0.7181378697715363,0.0,51.60000000003227,21.0000000000029,2.98,2.79,47.24912728053576
108.5,22.0,0.0,5.16,-0.775,-0.127,0.7853368703938457,0.0,440.4999999998333,20.00000000000341,3.325,2.99,46.27023640623935
108.04,21.2,0.0,44.05,-0.724,-0.532,0.8984430978086481,0.0,843.0000000000849,26.00000000000719,3.535,3.12,45.40061423919345
106.24,19.4,0.0,89.46,-0.435,-0.984,1.0758629094824304,0.0,520.40000000025,24.000000000008185,4.12,3.7,44.97300870198041
104.84,18.8,0.0,96.09,-0.514,-0.953,1.0827765235726161,0.0,105.3999999999761,26.99999999999386,4.525,4.125,44.545403164767365
102.96,16.7,0.0,100.0,-0.6,-0.929,1.1059118409710604,0.0,39.099999999980014,48.00000000000614,5.0,4.29,44.117797627554324
101.61,14.0,0.0,100.0,-0.583,-0.928,1.0959347608320489,0.0,0.0,57.000000000001535,5.385,4.345,43.690192090341284
99.66,11.0,0.0,100.0,-0.682,-0.88,1.1133391217414397,0.0,0.0,74.00000000001216,6.029999999999999,4.505000000000001,43.26258655312824
97.81,6.6,0.0,100.0,-0.683,-0.878,1.112372689344718,0.0,0.0,89.00000000000449,6.605,4.74,42.8349810159152
95.99,2.1,0.0,100.0,-0.662,-0.901,1.1180541131805741,0.0,0.0,92.99999999997885,7.130000000000001,4.975,42.40737547870215
94.68,-2.7,0.0,100.0,-0.687,-0.89,1.1243082317585333,0.0,0.0,115.00000000001734,7.4,5.04,41.97976994148911
92.86,-9.4,0.0,100.0,-0.767,-0.841,1.138231083743543,0.0,0.0,171.99999999998818,7.6850000000000005,4.895,41.55216440427607
91.04,-19.9,0.0,100.0,-0.689,-0.872,1.1113527792739801,0.0,0.0,315.0000000000776,7.8950000000000005,4.455,41.18416133416133
89.25,-40.9,0.0,100.0,-0.674,-0.843,1.0793169136078615,0.0,0.0,304.0000000000832,8.094999999999999,3.545,41.19018534018534
88.01,-50.3,0.0,100.0,-0.575,-0.922,1.0866043438160922,0.0,0.0,249.99999999994316,8.24,2.95,41.19620934620934
86.11,-65.9,0.0,100.0,-0.55,-0.962,1.1081263465868862,0.0,0.0,172.9999999999307,8.32,2.165,41.20223335223335
84.17,-67.6,0.0,100.0,-0.524,-1.0,1.128971213096242,159.99999999991815,0.0,1.0000000000187583,8.16,2.04,41.208257358257356
82.25,-66.0,16.0,100.0,-0.565,-0.932,1.0898848563036372,1.818989403546063e-10,0.0,20.999999999994998,7.865,2.0700000000000003,41.21428136428136
80.93,-65.5,0.0,100.0,-0.554,-0.934,1.0859429082599141,160.00000000010004,0.0,15.999999999997499,7.654999999999999,2.11,41.220305370305375
79.1,-64.4,0.0,100.0,-0.417,-1.046,1.1260572809586553,0.0,0.0,22.99999999999477,7.41,2.09,41.22632937632938
77.07,-63.2,0.0,100.0,-0.549,-1.002,1.1425432158128637,0.0,0.0,35.0000000000083,6.98,2.03,41.23235338235339
75.22,-60.9,0.0,100.0,-0.577,-0.898,1.0673954281333604,0.0,0.0,39.00000000000625,6.135,1.77,41.238377388377394
73.2,-59.3,0.0,100.0,-0.445,-1.057,1.1468539575726284,574.2000000003591,42.90000000002692,0.9999999999823785,5.234999999999999,1.4649999999999999,41.2528861619707
71.16,-60.8,57.42,95.71,-0.397,-1.026,1.1001295378272506,1000.0000000001412,253.89999999991892,23.000000000005343,4.279999999999999,0.99,41.36954272175529
69.34,-61.6,100.0,74.61,-0.333,-0.957,1.01328081004231,425.7999999999032,355.49999999991917,2.999999999999318,3.25,0.365,41.48619928153988
68.27,-60.5,100.0,60.16,-0.245,-0.719,0.7595959452235116,0.0,464.40000000012606,63.000000000026944,2.38,0.255,41.60285584132448
67.25,-55.3,100.0,28.17,-0.05,-0.272,0.2765574081452168,0.0,601.6000000000558,229.9999999999415,1.095,0.37,41.71951240110907
67.68,-37.5,100.0,0.0,0.145,0.349,0.37792327263612646,0.0,281.6999999998559,198.999999999922,0.47,0.305,41.83616896089366
67.87,-35.4,100.0,0.0,0.167,0.352,0.3896062114494583,0.0,0.0,179.9999999999318,0.67,0.31,41.95282552067825
68.62,-19.5,100.0,0.0,0.224,0.39,0.4497510422444844,0.0,0.0,228.99999999994793,1.185,0.22000000000000003,42.06948208046285
69.17,-12.5,100.0,0.0,0.254,0.413,0.484855648621319,0.0,0.0,168.00000000002547,1.2999999999999998,0.265,42.18613864024744
69.98,-2.7,100.0,0.0,0.236,0.441,0.5001769686820855,0.0,0.0,156.0000000000316,1.225,0.135,42.30279520003203
70.83,3.1,100.0,0.0,0.176,0.455,0.4878534616050193,0.0,0.0,61.99999999997283,0.95,0.05500000000000001,42.451058324600794
71.8,3.5,100.0,0.0,0.117,0.468,0.4824033581972663,0.0,0.0,4.547473508864641e-12,0.5900000000000001,0.08,44.55102682456931
72.4,3.1,100.0,0.0,0.086,0.476,0.4837065225940208,0.0,0.0,9.999999999997726,0.405,0.1,46.65099532453784
73.33,2.5,100.0,0.0,0.048,0.498,0.5003079051943913,0.0,0.0,19.00000000000506,0.21500000000000002,0.065,48.75096382450636
74.29,1.2,100.0,0.0,0.031,0.506,0.5069487153549164,0.0,0.0,19.00000000000506,0.095,0.07500000000000001,50.85093232447488
74.99,0.6,100.0,0.0,0.02,0.513,0.513389715518338,0.0,0.0,19.00000000000506,0.055,0.065,52.9509008244434
76.03,-0.7,100.0,0.0,0.019,0.527,0.5273423935167739,0.0,0.0,48.99999999998971,0.06,0.08499999999999999,55.05086932441192
77.06,-4.3,100.0,0.0,0.035,0.54,0.5411330705103875,0.0,0.0,75.99999999998272,0.07,0.2,57.150837824380446
77.8,-8.3,100.0,0.0,0.077,0.545,0.5504125725308244,0.0,0.0,119.00000000002893,0.06,0.42,59.25080632434897
78.85,-16.2,100.0,0.0,0.14,0.551,0.5685076956383265,0.0,0.0,128.00000000002433,0.055,0.73,61.35077482431749
79.96,-21.1,100.0,0.0,0.195,0.555,0.5882601465338274,0.0,0.0,91.0000000000012,0.20500000000000002,0.9299999999999999,63.45074332428601
81.09,-25.3,100.0,0.0,0.259,0.56,0.6169935169837687,0.0,0.0,53.000000000020606,0.445,1.13,63.97641584995805
81.8,-26.4,100.0,0.0,0.299,0.563,0.6374715679934282,0.0,0.0,15.999999999996362,0.6100000000000001,1.245,64.42821630175848
82.94,-26.9,100.0,0.0,0.349,0.568,0.6666520831738246,0.0,0.0,33.00000000002629,0.8899999999999999,1.335,64.88001675355892
84.08,-23.1,100.0,0.0,0.375,0.575,0.686476510887299,0.0,0.0,63.00000000001097,1.155,1.27,65.33181720535936
84.87,-20.6,100.0,0.0,0.382,0.581,0.695330856499264,0.0,0.0,120.00000000004661,1.315,1.1800000000000002,65.7836176571598
86.05,-11.1,100.0,0.0,0.354,0.591,0.688910008636832,0.0,0.0,170.00000000002106,1.49,0.87,66.23541810896023
86.79,-3.6,100.0,0.0,0.317,0.597,0.6759423052302614,0.0,0.0,175.99999999995998,1.54,0.57,66.68721856076067
88.05,6.5,100.0,0.0,0.246,0.604,0.6521748231877708,0.0,0.0,128.99999999996584,1.4849999999999999,0.22,67.13901901256109
88.88,9.3,100.0,0.0,0.204,0.606,0.63941535796382,0.0,0.0,47.00000000000779,1.35,0.155,67.59081946436153
90.04,11.2,100.0,0.0,0.156,0.61,0.6296316383410224,0.0,0.0,5.999999999982151,1.04,0.155,68.04261991616197
91.26,9.9,100.0,0.0,0.109,0.614,0.6236000320718401,0.0,0.0,33.99999999999737,0.6599999999999999,0.16,68.09031996386204
92.17,7.8,100.0,0.0,0.071,0.616,0.6200782208721736,0.0,0.0,38.99999999999113,0.4,0.16,68.09031996386204
93.35,6.0,100.0,0.0,0.026,0.617,0.6175475690179665,0.0,0.0,29.999999999998295,0.135,0.16,68.09031996386204
94.59,4.8,100.0,0.0,-0.017,0.618,0.6182337745545774,0.0,0.0,15.000000000005969,0.055,0.16499999999999998,68.09031996386204
95.51,4.5,100.0,0.0,-0.046,0.619,0.6207068551256704,0.0,0.0,8.000000000001592,0.155,0.16499999999999998,68.09031996386204
96.69,4.0,100.0,0.0,-0.072,0.62,0.6241666444147749,0.0,0.0,18.999999999995964,0.25,0.195,68.09031996386204
97.94,2.6,100.0,0.0,-0.087,0.622,0.6280549339030782,0.0,0.0,28.999999999993406,0.325,0.215,68.09031996386204
98.79,1.1,100.0,0.0,-0.081,0.624,0.6292352501251023,0.0,0.0,51.000000000014836,0.355,0.17,68.09031996386204
100.05,-2.5,100.0,0.0,-0.06,0.625,0.6278733948814841,0.0,0.0,63.0000000000087,0.375,0.175,68.09031996386204
101.31,-5.2,100.0,0.0,-0.03,0.626,0.6267184375778329,0.0,0.0,34.99999999999119,0.325,0.17500000000000002,68.09031996386204
102.1,-6.0,100.0,0.0,-0.014,0.627,0.6271562803639935,0.0,0.0,12.000000000002956,0.265,0.175,68.09031996386204
103.36,-6.4,100.0,0.0,0.013,0.627,0.6271347542594016,0.0,0.0,3.9999999999990905,0.13,0.18,68.09031996386204
104.23,-6.4,100.0,0.0,0.032,0.628,0.628814758096532,0.0,0.0,0.0,0.05,0.21000000000000002,68.09031996386204
105.42,-6.4,100.0,0.0,0.063,0.628,0.6311521211245352,0.0,0.0,0.0,0.1,0.26,68.09031996386204
106.69,-6.4,100.0,0.0,0.074,0.665,0.669104625600511,0.0,0.0,1.0000000000006253,0.245,0.345,68.09031996386204
107.55,-6.3,100.0,0.0,0.117,0.642,0.6525741337196871,105.39999999994609,0.0,5.999999999998067,0.305,0.39,68.09031996386204
108.79,-5.8,89.46,0.0,0.117,0.519,0.532024435529046,869.0999999998023,0.0,15.999999999996362,0.4,0.415,68.09031996386204
109.52,-4.7,13.09,0.0,0.169,-0.085,0.18917187951701492,894.5999999996911,0.0,17.99999999999875,0.47,0.41,68.09031996386204
110.12,-4.0,0.0,0.0,0.144,0.531,0.5501790617608053,130.90000000008186,0.0,10.000000000002842,0.505,0.375,68.09031996386204
110.06,-3.7,0.0,0.0,0.172,-0.079,0.189274932307477,0.0,0.0,4.999999999999716,0.54,0.41500000000000004,68.09031996386204
109.9,-3.5,0.0,0.0,0.185,-0.083,0.20276587484091102,0.0,0.0,4.000000000000227,0.5700000000000001,0.445,68.09031996386204
109.79,-3.3,0.0,0.0,0.187,-0.085,0.20541178155110773,0.0,0.0,15.999999999996362,0.5800000000000001,0.43999999999999995,68.09031996386204
109.63,-1.9,0.0,0.0,0.181,-0.086,0.2003921156133644,0.0,0.0,30.000000000002842,0.59,0.39,68.09031996386204
109.46,-0.3,0.0,0.0,0.161,-0.086,0.18252944967867513,0.0,0.0,35.99999999999977,0.585,0.31,68.09031996386204
109.29,1.7,0.0,0.0,0.133,-0.084,0.15730543537970965,0.0,0.0,25.999999999993516,0.5499999999999999,0.23,68.09031996386204
109.18,2.3,0.0,0.0,0.119,-0.082,0.14451643505151932,0.0,0.0,13.999999999999659,0.51,0.22,68.09031996386204
109.03,3.1,0.0,0.0,0.093,-0.079,0.12202458768625281,0.0,0.0,7.999999999998181,0.41500000000000004,0.20500000000000002,68.09031996386204
108.88,3.1,0.0,0.0,0.069,-0.077,0.10339245620450266,0.0,0.0,0.0,0.3,0.185,68.09031996386204
108.73,3.1,0.0,0.0,0.038,-0.077,0.08586617494683224,0.0,0.0,0.0,0.185,0.16999999999999998,68.09031996386204
108.63,3.1,0.0,0.0,0.018,-0.077,0.07907591289387686,0.0,0.0,1.0000000000006253,0.135,0.165,68.09031996386204
108.5,3.0,0.0,0.0,-0.006,-0.077,0.07723341245859851,0.0,0.0,1.0000000000006253,0.135,0.16499999999999998,69.56486250961615
108.35,3.0,0.0,0.0,-0.03,-0.077,0.08263776376451629,0.0,0.0,2.999999999999318,0.135,0.165,71.63540896547154
108.2,2.7,0.0,0.0,-0.048,-0.077,0.0907358804442873,0.0,0.0,4.999999999999716,0.135,0.16999999999999998,73.70595542132693
108.05,2.5,0.0,0.0,-0.064,-0.077,0.10012492197250393,0.0,0.0,2.000000000001254,0.175,0.17500000000000002,75.77650187718233
107.95,2.5,0.0,0.0,-0.073,-0.078,0.10683164325236226,0.0,0.0,2.000000000001254,0.20500000000000002,0.18,77.84704833303772
107.8,2.3,0.0,0.0,-0.083,-0.078,0.11389907813498756,0.0,0.0,6.999999999998693,0.245,0.2,79.9175947888931
107.66,1.8,0.0,0.0,-0.086,-0.078,0.11610340218959994,0.0,0.0,10.999999999997499,0.265,0.195,81.98814124474849
107.51,1.2,0.0,0.0,-0.085,-0.077,0.11469088891450795,0.0,0.0,12.000000000000682,0.275,0.185,84.05868770060388
107.36,0.6,0.0,0.0,-0.079,-0.077,0.1103177229641729,0.0,0.0,10.000000000001705,0.275,0.18000000000000002,86.12923415645928
107.26,0.2,0.0,0.0,-0.075,-0.077,0.10748953437428223,0.0,0.0,5.999999999999204,0.27,0.175,88.19978061231467
107.11,-0.0,0.0,0.0,-0.068,-0.077,0.1027277956543408,0.0,0.0,2.0000000000012506,0.245,0.175,88.05522640256926
106.97,-0.0,0.0,0.0,-0.062,-0.076,0.09808159868191382,0.0,0.0,0.0,0.215,0.175,86.72522076627858
106.84,-0.0,0.0,0.0,-0.055,-0.076,0.09381364506296512,0.0,0.0,0.0,0.18,0.175,85.39521512998789
106.7,-0.0,0.0,0.0,-0.047,-0.076,0.08935882720806042,0.0,0.0,0.0,0.155,0.17,84.06520949369721
106.56,-0.0,0.0,0.0,-0.039,-0.076,0.08542247947700886,0.0,0.0,0.0,0.14,0.175,82.73520385740653
106.42,-0.0,0.0,0.0,-0.033,-0.076,0.08285529554590944,0.0,0.0,0.0,0.135,0.175,81.40519822111584
106.29,-0.0,0.0,0.0,-0.026,-0.076,0.0803243425120928,0.0,0.0,0.0,0.135,0.18,80.07519258482516
106.15,-0.0,0.0,0.0,-0.022,-0.075,0.07816009211867653,0.0,0.0,0.0,0.14,0.175,78.74518694853448
106.03,-0.0,0.0,0.0,-0.018,-0.074,0.07615773105863907,0.0,0.0,0.0,0.135,0.175,77.41518131224379
105.89,-0.0,0.0,0.0,-0.014,-0.075,0.0762954782408499,0.0,0.0,0.0,0.135,0.18,76.08517567595311
105.77,-0.0,0.0,0.0,-0.011,-0.075,0.0758023746329889,0.0,0.0,0.0,0.135,0.175,74.22265496620201
105.64,-0.0,0.0,0.0,-0.009,-0.075,0.07553806987208503,0.0,0.0,0.0,0.14,0.18,71.99105551245053
105.52,-0.0,0.0,0.0,-0.007,-0.075,0.07532595834106594,0.0,0.0,0.0,0.135,0.175,69.75945605869904
105.35,-0.0,0.0,0.0,-0.005,-0.075,0.07516648189186453,0.0,0.0,0.0,0.14,0.175,67.52785660494756
105.24,-0.0,0.0,0.0,-0.004,-0.075,0.0751065909225016,0.0,0.0,0.0,0.135,0.175,65.29625715119607
105.11,-0.0,0.0,0.0,-0.003,-0.075,0.07505997601918082,0.0,0.0,0.0,0.14,0.175,63.064657697444595
104.99,-0.0,0.0,0.0,-0.002,-0.074,0.07402702209328699,0.0,0.0,0.0,0.14,0.175,60.83305824369312
104.83,-0.0,0.0,0.0,-0.002,-0.074,0.07402702209328699,0.0,0.0,0.0,0.135,0.175,58.60145878994163
104.7,-0.0,0.0,0.0,-0.001,-0.074,0.07400675644831355,0.0,0.0,0.0,0.135,0.175,56.369859336190146
104.58,-0.0,0.0,0.0,-0.001,-0.074,0.07400675644831355,0.0,0.0,0.0,0.135,0.175,54.13825988243867
104.45,-0.0,0.0,0.0,0.0,-0.074,0.074,0.0,0.0,0.0,0.14,0.17,52.704079429079336
104.33,-0.0,0.0,0.0,0.0,-0.074,0.074,0.0,0.0,0.0,0.14,0.17,51.977383502383404
104.2,-0.0,0.0,0.0,0.0,-0.074,0.074,0.0,0.0,0.0,0.14,0.175,51.25068757568747
104.07,-0.0,0.0,0.0,0.0,-0.074,0.074,0.0,0.0,0.0,0.14,0.175,50.52399164899154
103.93,-0.0,0.0,0.0,0.001,-0.074,0.07400675644831355,0.0,0.0,0.0,0.14,0.175,49.7972957222956
103.79,-0.0,0.0,0.0,0.001,-0.073,0.07300684899377592,0.0,0.0,0.0,0.14,0.175,49.07059979559967
103.65,-0.0,0.0,0.0,0.001,-0.073,0.07300684899377592,372.9999999999152,0.0,0.0,0.14,0.175,48.34390386890374
103.58,-0.0,37.3,0.0,0.002,-0.037,0.03705401462729781,878.9000000001255,0.0,0.0,0.14,0.175,47.617207942207806
103.64,-0.0,87.89,0.0,0.002,0.108,0.10801851693112621,627.0000000002544,0.0,0.0,0.14,0.17,46.890512015511874
103.97,-0.0,100.0,0.0,0.002,0.201,0.20100995000248123,121.09999999993806,0.0,0.0,0.14,0.16,46.163816088815935
104.41,-0.0,100.0,0.0,0.002,0.233,0.2330085835328819,0.0,0.0,0.0,0.13,0.14,45.08657806157777
104.72,-0.0,100.0,0.0,0.002,0.251,0.2510079680010179,0.0,0.0,0.0,0.12,0.12,43.612654387654146
105.22,-0.0,100.0,0.0,0.002,0.275,0.275007272631107,0.0,0.0,0.0,0.10500000000000001,0.1,42.138730713730524
105.8,-0.0,100.0,0.0,0.002,0.297,0.29700673393039423,0.0,0.0,0.0,0.095,0.07500000000000001,40.6648070398069
106.38,-0.0,100.0,0.0,0.002,0.317,0.3170063090854818,0.0,0.0,0.0,0.08499999999999999,0.06,39.19088336588328
106.93,-0.0,100.0,0.0,0.002,0.332,0.33200602404173335,0.0,0.0,0.0,0.08499999999999999,0.045,37.71695969195966
107.36,-0.0,100.0,0.0,0.002,0.343,0.3430058308542291,0.0,0.0,0.0,0.08499999999999999,0.04,36.243036018036044
108.07,-0.0,100.0,0.0,0.002,0.358,0.35800558654859005,0.0,0.0,10.000000000006253,0.08,0.03,34.76911234411242
108.8,1.0,100.0,0.0,0.0,0.372,0.372,0.0,0.0,73.99999999997351,0.08,0.02,33.2951886701888
109.28,7.4,100.0,0.0,-0.058,0.38,0.3844008324652797,0.0,0.0,165.0000000000304,0.085,0.30000000000000004,31.821264996265178
110.1,17.5,100.0,0.0,-0.17,0.387,0.42269255966955466,0.0,0.0,138.00000000004422,0.08,0.885,30.634239109239225
